ID,City,Date,Season,MatchNumber,Team1,Team2,Venue,TossWinner,TossDecision,SuperOver,WinningTeam,WonBy,Margin,method,Player_of_Match,Team1Players,Team2Players,Umpire1,Umpire2
980959,Bangalore,02-05-2016,2016,30,Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,Kolkata Knight Riders,field,N,Kolkata Knight Riders,Wickets,5,NA,AD Russell,"['KL Rahul', 'CH Gayle', 'V Kohli', 'AB de Villiers', 'SR Watson', 'Sachin Baby', 'STR Binny', 'VR Aaron', 'S Aravind', 'YS Chahal', 'T Shamsi']","['RV Uthappa', 'G Gambhir', 'CA Lynn', 'MK Pandey', 'YK Pathan', 'AD Russell', 'SA Yadav', 'PP Chawla', 'UT Yadav', 'SP Narine', 'M Morkel']",M Erasmus,S Ravi
980955,Rajkot,01-05-2016,2016,28,Gujarat Lions,Kings XI Punjab,Saurashtra Cricket Association Stadium,Gujarat Lions,field,N,Kings XI Punjab,Runs,23,NA,AR Patel,"['DR Smith', 'BB McCullum', 'SK Raina', 'KD Karthik', 'RA Jadeja', 'DJ Bravo', 'Ishan Kishan', 'JP Faulkner', 'P Kumar', 'DS Kulkarni', 'S Kaushik']","['M Vijay', 'MP Stoinis', 'SE Marsh', 'GJ Maxwell', 'Gurkeerat Singh', 'DA Miller', 'WP Saha', 'AR Patel', 'MM Sharma', 'KC Cariappa', 'Sandeep Sharma']",BNJ Oxenford,VK Sharma
980957,Pune,01-05-2016,2016,29,Rising Pune Supergiants,Mumbai Indians,Maharashtra Cricket Association Stadium,Mumbai Indians,field,N,Mumbai Indians,Wickets,8,NA,RG Sharma,"['AM Rahane', 'SS Tiwary', 'SPD Smith', 'PSP Handscomb', 'MS Dhoni', 'NLTC Perera', 'R Bhatia', 'SM Boland', 'R Ashwin', 'AB Dinda', 'M Ashwin']","['RG Sharma', 'PA Patel', 'AT Rayudu', 'JC Buttler', 'KH Pandya', 'KA Pollard', 'HH Pandya', 'Harbhajan Singh', 'JJ Bumrah', 'TG Southee', 'MJ McClenaghan']",AY Dandekar,RJ Tucker
980951,Delhi,30-04-2016,2016,26,Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,Kolkata Knight Riders,field,N,Delhi Daredevils,Runs,27,NA,CR Brathwaite,"['Q de Kock', 'SS Iyer', 'SV Samson', 'KK Nair', 'SW Billings', 'CH Morris', 'CR Brathwaite', 'RR Pant', 'Mohammed Shami', 'A Mishra', 'Z Khan']","['RV Uthappa', 'G Gambhir', 'PP Chawla', 'YK Pathan', 'SA Yadav', 'R Sathish', 'AD Russell', 'JO Holder', 'UT Yadav', 'SP Narine', 'GB Hogg']",KN Ananthapadmanabhan,M Erasmus
980953,Hyderabad,30-04-2016,2016,27,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,field,N,Sunrisers Hyderabad,Runs,15,NA,DA Warner,"['DA Warner', 'S Dhawan', 'KS Williamson', 'MC Henriques', 'NV Ojha', 'DJ Hooda', 'A Ashish Reddy', 'BB Sran', 'B Kumar', 'A Nehra', 'Mustafizur Rahman']","['V Kohli', 'KL Rahul', 'AB de Villiers', 'SR Watson', 'Sachin Baby', 'KM Jadhav', 'Parvez Rasool', 'VR Aaron', 'HV Patel', 'KW Richardson', 'T Shamsi']",AK Chaudhary,HDPK Dharmasena
980949,Pune,29-04-2016,2016,25,Rising Pune Supergiants,Gujarat Lions,Maharashtra Cricket Association Stadium,Gujarat Lions,field,N,Gujarat Lions,Wickets,3,NA,DR Smith,"['AM Rahane', 'SS Tiwary', 'SPD Smith', 'MS Dhoni', 'NLTC Perera', 'JA Morkel', 'R Bhatia', 'PSP Handscomb', 'R Ashwin', 'M Ashwin', 'AB Dinda']","['DR Smith', 'BB McCullum', 'SK Raina', 'KD Karthik', 'DJ Bravo', 'RA Jadeja', 'JP Faulkner', 'Ishan Kishan', 'P Kumar', 'DS Kulkarni', 'S Kaushik']",CB Gaffaney,BNJ Oxenford
980947,Mumbai,28-04-2016,2016,24,Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,Mumbai Indians,field,N,Mumbai Indians,Wickets,6,NA,RG Sharma,"['RG Sharma', 'PA Patel', 'AT Rayudu', 'KH Pandya', 'JC Buttler', 'KA Pollard', 'HH Pandya', 'Harbhajan Singh', 'JJ Bumrah', 'TG Southee', 'MJ McClenaghan']","['RV Uthappa', 'G Gambhir', 'Shakib Al Hasan', 'SA Yadav', 'AD Russell', 'CA Lynn', 'YK Pathan', 'R Sathish', 'UT Yadav', 'SP Narine', 'JD Unadkat']",Nitin Menon,RJ Tucker
980945,Delhi,27-04-2016,2016,23,Delhi Daredevils,Gujarat Lions,Feroz Shah Kotla,Delhi Daredevils,field,N,Gujarat Lions,Runs,1,NA,CH Morris,"['Q de Kock', 'SV Samson', 'KK Nair', 'JP Duminy', 'RR Pant', 'CH Morris', 'P Negi', 'A Mishra', 'Z Khan', 'S Nadeem', 'Imran Tahir']","['DR Smith', 'BB McCullum', 'SK Raina', 'KD Karthik', 'RA Jadeja', 'Ishan Kishan', 'DJ Bravo', 'JP Faulkner', 'P Kumar', 'DS Kulkarni', 'PV Tambe']",M Erasmus,S Ravi
980943,Hyderabad,26-04-2016,2016,22,Sunrisers Hyderabad,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",Rising Pune Supergiants,field,N,Rising Pune Supergiants,Runs,34,D/L,AB Dinda,"['DA Warner', 'S Dhawan', 'AP Tare', 'EJG Morgan', 'DJ Hooda', 'MC Henriques', 'NV Ojha', 'Bipul Sharma', 'B Kumar', 'A Nehra', 'Mustafizur Rahman']","['AM Rahane', 'F du Plessis', 'SPD Smith', 'MS Dhoni', 'SS Tiwary', 'NLTC Perera', 'MR Marsh', 'R Bhatia', 'R Ashwin', 'M Ashwin', 'AB Dinda']",AY Dandekar,CK Nandan
980941,Chandigarh,25-04-2016,2016,21,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,field,N,Mumbai Indians,Runs,25,NA,PA Patel,"['M Vijay', 'M Vohra', 'SE Marsh', 'GJ Maxwell', 'DA Miller', 'NS Naik', 'AR Patel', 'MG Johnson', 'MM Sharma', 'P Sahu', 'Sandeep Sharma']","['RG Sharma', 'PA Patel', 'AT Rayudu', 'JC Buttler', 'KA Pollard', 'HH Pandya', 'KH Pandya', 'Harbhajan Singh', 'TG Southee', 'MJ McClenaghan', 'JJ Bumrah']",Nitin Menon,RJ Tucker
980939,Pune,24-04-2016,2016,20,Rising Pune Supergiants,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,Kolkata Knight Riders,field,N,Kolkata Knight Riders,Wickets,2,NA,SA Yadav,"['AM Rahane', 'F du Plessis', 'SPD Smith', 'NLTC Perera', 'JA Morkel', 'MS Dhoni', 'R Bhatia', 'SS Tiwary', 'R Ashwin', 'Ankit Sharma', 'M Ashwin']","['RV Uthappa', 'G Gambhir', 'SA Yadav', 'Shakib Al Hasan', 'YK Pathan', 'AD Russell', 'R Sathish', 'PP Chawla', 'UT Yadav', 'SP Narine', 'M Morkel']",CB Gaffaney,A Nand Kishore
980937,Rajkot,24-04-2016,2016,19,Gujarat Lions,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,Royal Challengers Bangalore,bat,N,Gujarat Lions,Wickets,6,NA,V Kohli,"['DR Smith', 'BB McCullum', 'SK Raina', 'KD Karthik', 'RA Jadeja', 'DJ Bravo', 'AJ Finch', 'P Kumar', 'DS Kulkarni', 'SB Jakati', 'PV Tambe']","['V Kohli', 'SR Watson', 'AB de Villiers', 'KL Rahul', 'SN Khan', 'KM Jadhav', 'STR Binny', 'Iqbal Abdulla', 'YS Chahal', 'KW Richardson', 'T Shamsi']",K Bharatan,BNJ Oxenford
980935,Hyderabad,23-04-2016,2016,18,Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,field,N,Sunrisers Hyderabad,Wickets,5,NA,Mustafizur Rahman,"['DA Warner', 'S Dhawan', 'AP Tare', 'EJG Morgan', 'DJ Hooda', 'MC Henriques', 'NV Ojha', 'Bipul Sharma', 'B Kumar', 'BB Sran', 'Mustafizur Rahman']","['M Vijay', 'M Vohra', 'SE Marsh', 'DA Miller', 'GJ Maxwell', 'NS Naik', 'AR Patel', 'R Dhawan', 'MM Sharma', 'KJ Abbott', 'Sandeep Sharma']",AK Chaudhary,CK Nandan
980933,Delhi,23-04-2016,2016,17,Delhi Daredevils,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,field,N,Delhi Daredevils,Runs,10,NA,SV Samson,"['Q de Kock', 'SS Iyer', 'SV Samson', 'KK Nair', 'JP Duminy', 'P Negi', 'CH Morris', 'Z Khan', 'A Mishra', 'Mohammed Shami', 'Imran Tahir']","['RG Sharma', 'PA Patel', 'AT Rayudu', 'KH Pandya', 'JC Buttler', 'KA Pollard', 'HH Pandya', 'Harbhajan Singh', 'TG Southee', 'MJ McClenaghan', 'JJ Bumrah']",S Ravi,C Shamshuddin
980931,Pune,22-04-2016,2016,16,Rising Pune Supergiants,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,Rising Pune Supergiants,field,N,Royal Challengers Bangalore,Runs,13,NA,AB de Villiers,"['AM Rahane', 'F du Plessis', 'KP Pietersen', 'SPD Smith', 'MS Dhoni', 'NLTC Perera', 'R Bhatia', 'R Ashwin', 'Ankit Sharma', 'M Ashwin', 'I Sharma']","['V Kohli', 'KL Rahul', 'AB de Villiers', 'SR Watson', 'SN Khan', 'Mandeep Singh', 'STR Binny', 'HV Patel', 'KW Richardson', 'T Shamsi', 'Iqbal Abdulla']",CB Gaffaney,VK Sharma
980929,Rajkot,21-04-2016,2016,15,Gujarat Lions,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,Sunrisers Hyderabad,field,N,Sunrisers Hyderabad,Wickets,10,NA,B Kumar,"['AJ Finch', 'BB McCullum', 'SK Raina', 'KD Karthik', 'DJ Bravo', 'RA Jadeja', 'AD Nath', 'DW Steyn', 'P Kumar', 'DS Kulkarni', 'PV Tambe']","['DA Warner', 'S Dhawan', 'MC Henriques', 'EJG Morgan', 'DJ Hooda', 'AP Tare', 'NV Ojha', 'B Kumar', 'Mustafizur Rahman', 'Bipul Sharma', 'BB Sran']",K Bharatan,HDPK Dharmasena
980927,Mumbai,20-04-2016,2016,14,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Mumbai Indians,field,N,Mumbai Indians,Wickets,6,NA,RG Sharma,"['RG Sharma', 'PA Patel', 'AT Rayudu', 'JC Buttler', 'KA Pollard', 'HH Pandya', 'KH Pandya', 'Harbhajan Singh', 'JJ Bumrah', 'MJ McClenaghan', 'TG Southee']","['V Kohli', 'KL Rahul', 'AB de Villiers', 'SR Watson', 'TM Head', 'SN Khan', 'STR Binny', 'HV Patel', 'KW Richardson', 'Iqbal Abdulla', 'VR Aaron']",AK Chaudhary,CK Nandan
980925,Chandigarh,19-04-2016,2016,13,Kings XI Punjab,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kolkata Knight Riders,field,N,Kolkata Knight Riders,Wickets,6,NA,RV Uthappa,"['M Vijay', 'M Vohra', 'SE Marsh', 'WP Saha', 'DA Miller', 'GJ Maxwell', 'AR Patel', 'MM Sharma', 'P Sahu', 'KJ Abbott', 'Sandeep Sharma']","['RV Uthappa', 'G Gambhir', 'MK Pandey', 'Shakib Al Hasan', 'SA Yadav', 'YK Pathan', 'AD Russell', 'PP Chawla', 'SP Narine', 'M Morkel', 'UT Yadav']",S Ravi,C Shamshuddin
980923,Hyderabad,18-04-2016,2016,12,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,field,N,Sunrisers Hyderabad,Wickets,7,NA,DA Warner,"['DA Warner', 'S Dhawan', 'MC Henriques', 'EJG Morgan', 'DJ Hooda', 'NV Ojha', 'Bipul Sharma', 'A Ashish Reddy', 'B Kumar', 'Mustafizur Rahman', 'BB Sran']","['MJ Guptill', 'PA Patel', 'AT Rayudu', 'RG Sharma', 'JC Buttler', 'KH Pandya', 'HH Pandya', 'Harbhajan Singh', 'TG Southee', 'MJ McClenaghan', 'JJ Bumrah']",HDPK Dharmasena,VK Sharma
980921,Bangalore,17-04-2016,2016,11,Royal Challengers Bangalore,Delhi Daredevils,M Chinnaswamy Stadium,Delhi Daredevils,field,N,Delhi Daredevils,Wickets,7,NA,Q de Kock,"['CH Gayle', 'V Kohli', 'AB de Villiers', 'SR Watson', 'SN Khan', 'KM Jadhav', 'D Wiese', 'Parvez Rasool', 'HV Patel', 'YS Chahal', 'S Aravind']","['Q de Kock', 'SS Iyer', 'SV Samson', 'KK Nair', 'JP Duminy', 'CR Brathwaite', 'CH Morris', 'P Negi', 'Z Khan', 'A Mishra', 'Mohammed Shami']",VA Kulkarni,A Nand Kishore
980919,Chandigarh,17-04-2016,2016,10,Kings XI Punjab,Rising Pune Supergiants,"Punjab Cricket Association IS Bindra Stadium, Mohali",Rising Pune Supergiants,bat,N,Kings XI Punjab,Wickets,6,NA,M Vohra,"['M Vijay', 'M Vohra', 'SE Marsh', 'DA Miller', 'GJ Maxwell', 'WP Saha', 'AR Patel', 'MM Sharma', 'KJ Abbott', 'P Sahu', 'Sandeep Sharma']","['AM Rahane', 'F du Plessis', 'KP Pietersen', 'NLTC Perera', 'SPD Smith', 'MS Dhoni', 'IK Pathan', 'R Ashwin', 'I Sharma', 'Ankit Sharma', 'M Ashwin']",S Ravi,C Shamshuddin
980917,Mumbai,16-04-2016,2016,9,Mumbai Indians,Gujarat Lions,Wankhede Stadium,Gujarat Lions,field,N,Gujarat Lions,Wickets,3,NA,AJ Finch,"['RG Sharma', 'PA Patel', 'HH Pandya', 'JC Buttler', 'KA Pollard', 'AT Rayudu', 'Harbhajan Singh', 'KH Pandya', 'TG Southee', 'MJ McClenaghan', 'JJ Bumrah']","['AJ Finch', 'BB McCullum', 'SK Raina', 'KD Karthik', 'DJ Bravo', 'AD Nath', 'JP Faulkner', 'P Kumar', 'DS Kulkarni', 'SB Jakati', 'PV Tambe']",HDPK Dharmasena,VK Sharma
980915,Hyderabad,16-04-2016,2016,8,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,bat,N,Kolkata Knight Riders,Wickets,8,NA,G Gambhir,"['DA Warner', 'S Dhawan', 'MC Henriques', 'EJG Morgan', 'DJ Hooda', 'NV Ojha', 'A Ashish Reddy', 'KV Sharma', 'B Kumar', 'Mustafizur Rahman', 'BB Sran']","['RV Uthappa', 'G Gambhir', 'AD Russell', 'MK Pandey', 'Shakib Al Hasan', 'YK Pathan', 'SA Yadav', 'PP Chawla', 'SP Narine', 'M Morkel', 'UT Yadav']",AK Chaudhary,CK Nandan
980913,Delhi,15-04-2016,2016,7,Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,Delhi Daredevils,field,N,Delhi Daredevils,Wickets,8,NA,A Mishra,"['Q de Kock', 'SS Iyer', 'SV Samson', 'P Negi', 'KK Nair', 'JP Duminy', 'CR Brathwaite', 'J Yadav', 'CH Morris', 'Z Khan', 'A Mishra']","['M Vijay', 'M Vohra', 'SE Marsh', 'DA Miller', 'GJ Maxwell', 'AR Patel', 'WP Saha', 'MG Johnson', 'MM Sharma', 'P Sahu', 'Sandeep Sharma']",S Ravi,C Shamshuddin
980911,Rajkot,14-04-2016,2016,6,Gujarat Lions,Rising Pune Supergiants,Saurashtra Cricket Association Stadium,Rising Pune Supergiants,bat,N,Gujarat Lions,Wickets,7,NA,AJ Finch,"['AJ Finch', 'BB McCullum', 'SK Raina', 'DJ Bravo', 'RA Jadeja', 'KD Karthik', 'AD Nath', 'JP Faulkner', 'P Kumar', 'SB Jakati', 'PV Tambe']","['AM Rahane', 'F du Plessis', 'KP Pietersen', 'SPD Smith', 'MS Dhoni', 'MR Marsh', 'R Bhatia', 'R Ashwin', 'I Sharma', 'RP Singh', 'M Ashwin']",VA Kulkarni,CK Nandan
980909,Kolkata,13-04-2016,2016,5,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,Mumbai Indians,field,N,Mumbai Indians,Wickets,6,NA,RG Sharma,"['RV Uthappa', 'G Gambhir', 'MK Pandey', 'AD Russell', 'YK Pathan', 'C Munro', 'SA Yadav', 'PP Chawla', 'JW Hastings', 'Kuldeep Yadav', 'GB Hogg']","['RG Sharma', 'PA Patel', 'HH Pandya', 'MJ McClenaghan', 'JC Buttler', 'KA Pollard', 'AT Rayudu', 'Harbhajan Singh', 'J Suchith', 'TG Southee', 'JJ Bumrah']",Nitin Menon,S Ravi
980907,Bangalore,12-04-2016,2016,4,Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,Sunrisers Hyderabad,field,N,Royal Challengers Bangalore,Runs,45,NA,AB de Villiers,"['CH Gayle', 'V Kohli', 'AB de Villiers', 'SR Watson', 'SN Khan', 'KM Jadhav', 'STR Binny', 'Parvez Rasool', 'HV Patel', 'AF Milne', 'YS Chahal']","['DA Warner', 'S Dhawan', 'MC Henriques', 'NV Ojha', 'DJ Hooda', 'EJG Morgan', 'A Ashish Reddy', 'KV Sharma', 'A Nehra', 'B Kumar', 'Mustafizur Rahman']",HDPK Dharmasena,VK Sharma
980905,Chandigarh,11-04-2016,2016,3,Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",Gujarat Lions,field,N,Gujarat Lions,Wickets,5,NA,AJ Finch,"['M Vijay', 'M Vohra', 'DA Miller', 'GJ Maxwell', 'WP Saha', 'MP Stoinis', 'AR Patel', 'MG Johnson', 'P Sahu', 'MM Sharma', 'Sandeep Sharma']","['AJ Finch', 'BB McCullum', 'SK Raina', 'KD Karthik', 'RA Jadeja', 'Ishan Kishan', 'DJ Bravo', 'JP Faulkner', 'P Kumar', 'PJ Sangwan', 'S Ladda']",AK Chaudhary,VA Kulkarni
980903,Kolkata,10-04-2016,2016,2,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,Kolkata Knight Riders,field,N,Kolkata Knight Riders,Wickets,9,NA,AD Russell,"['RV Uthappa', 'G Gambhir', 'MK Pandey', 'C Munro', 'SA Yadav', 'YK Pathan', 'AD Russell', 'PP Chawla', 'JW Hastings', 'GB Hogg', 'UT Yadav']","['MA Agarwal', 'Q de Kock', 'SS Iyer', 'KK Nair', 'SV Samson', 'P Negi', 'CR Brathwaite', 'CH Morris', 'NM Coulter-Nile', 'A Mishra', 'Z Khan']",S Ravi,C Shamshuddin
980901,Mumbai,09-04-2016,2016,1,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,Mumbai Indians,bat,N,Rising Pune Supergiants,Wickets,9,NA,AM Rahane,"['LMP Simmons', 'RG Sharma', 'HH Pandya', 'JC Buttler', 'AT Rayudu', 'KA Pollard', 'S Gopal', 'Harbhajan Singh', 'R Vinay Kumar', 'MJ McClenaghan', 'JJ Bumrah']","['AM Rahane', 'F du Plessis', 'KP Pietersen', 'MS Dhoni', 'SPD Smith', 'R Bhatia', 'MR Marsh', 'R Ashwin', 'I Sharma', 'M Ashwin', 'RP Singh']",HDPK Dharmasena,CK Nandan
829823,Kolkata,24-05-2015,2015,Final,Mumbai Indians,Chennai Super Kings,Eden Gardens,Chennai Super Kings,field,N,Mumbai Indians,Runs,41,NA,RG Sharma,"['LMP Simmons', 'PA Patel', 'RG Sharma', 'KA Pollard', 'AT Rayudu', 'HH Pandya', 'Harbhajan Singh', 'J Suchith', 'MJ McClenaghan', 'R Vinay Kumar', 'SL Malinga']","['DR Smith', 'MEK Hussey', 'SK Raina', 'MS Dhoni', 'DJ Bravo', 'P Negi', 'F du Plessis', 'RA Jadeja', 'R Ashwin', 'MM Sharma', 'A Nehra']",HDPK Dharmasena,RK Illingworth
829821,Ranchi,22-05-2015,2015,Qualifier 2,Chennai Super Kings,Royal Challengers Bangalore,JSCA International Stadium Complex,Chennai Super Kings,field,N,Chennai Super Kings,Wickets,3,NA,A Nehra,"['DR Smith', 'MEK Hussey', 'F du Plessis', 'SK Raina', 'MS Dhoni', 'P Negi', 'DJ Bravo', 'RA Jadeja', 'R Ashwin', 'MM Sharma', 'A Nehra']","['CH Gayle', 'V Kohli', 'AB de Villiers', 'Mandeep Singh', 'KD Karthik', 'SN Khan', 'D Wiese', 'HV Patel', 'MA Starc', 'S Aravind', 'YS Chahal']",AK Chaudhary,CB Gaffaney
829819,Pune,20-05-2015,2015,Eliminator,Royal Challengers Bangalore,Rajasthan Royals,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore,bat,N,Royal Challengers Bangalore,Runs,71,NA,AB de Villiers,"['CH Gayle', 'V Kohli', 'AB de Villiers', 'Mandeep Singh', 'KD Karthik', 'SN Khan', 'D Wiese', 'MA Starc', 'HV Patel', 'YS Chahal', 'S Aravind']","['AM Rahane', 'SR Watson', 'SV Samson', 'SPD Smith', 'KK Nair', 'DJ Hooda', 'JP Faulkner', 'STR Binny', 'CH Morris', 'Ankit Sharma', 'DS Kulkarni']",AK Chaudhary,C Shamshuddin
829817,Mumbai,19-05-2015,2015,Qualifier 1,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,Mumbai Indians,bat,N,Mumbai Indians,Runs,25,NA,KA Pollard,"['DR Smith', 'MEK Hussey', 'F du Plessis', 'SK Raina', 'MS Dhoni', 'DJ Bravo', 'RA Jadeja', 'P Negi', 'R Ashwin', 'MM Sharma', 'A Nehra']","['LMP Simmons', 'PA Patel', 'RG Sharma', 'KA Pollard', 'HH Pandya', 'AT Rayudu', 'Harbhajan Singh', 'J Suchith', 'MJ McClenaghan', 'R Vinay Kumar', 'SL Malinga']",HDPK Dharmasena,RK Illingworth
829813,Bangalore,17-05-2015,2015,55,Royal Challengers Bangalore,Delhi Daredevils,M Chinnaswamy Stadium,Royal Challengers Bangalore,field,NA,NA,NoResults,NA,NA,NA,"['V Kohli', 'CH Gayle', 'AB de Villiers', 'Mandeep Singh', 'KD Karthik', 'SN Khan', 'D Wiese', 'MA Starc', 'HV Patel', 'YS Chahal', 'AB Dinda']","['Q de Kock', 'SS Iyer', 'JP Duminy', 'Yuvraj Singh', 'KM Jadhav', 'AD Mathews', 'SS Tiwary', 'J Yadav', 'S Nadeem', 'GS Sandhu', 'Z Khan']",HDPK Dharmasena,K Srinivasan
829815,Hyderabad,17-05-2015,2015,56,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,bat,N,Mumbai Indians,Wickets,9,NA,MJ McClenaghan,"['DA Warner', 'S Dhawan', 'MC Henriques', 'EJG Morgan', 'KL Rahul', 'NV Ojha', 'KV Sharma', 'A Ashish Reddy', 'B Kumar', 'P Kumar', 'DW Steyn']","['LMP Simmons', 'PA Patel', 'RG Sharma', 'AT Rayudu', 'KA Pollard', 'HH Pandya', 'Harbhajan Singh', 'J Suchith', 'MJ McClenaghan', 'R Vinay Kumar', 'SL Malinga']",CB Gaffaney,K Srinath
829811,Mumbai,16-05-2015,2015,54,Rajasthan Royals,Kolkata Knight Riders,Brabourne Stadium,Rajasthan Royals,bat,N,Rajasthan Royals,Runs,9,NA,SR Watson,"['AM Rahane', 'SR Watson', 'SPD Smith', 'SV Samson', 'JP Faulkner', 'KK Nair', 'CH Morris', 'DJ Hooda', 'STR Binny', 'DS Kulkarni', 'BB Sran']","['RV Uthappa', 'G Gambhir', 'MK Pandey', 'YK Pathan', 'AD Russell', 'SA Yadav', 'Shakib Al Hasan', 'Azhar Mahmood', 'PP Chawla', 'UT Yadav', 'M Morkel']",RM Deshpande,RK Illingworth
829809,Chandigarh,16-05-2015,2015,53,Kings XI Punjab,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,bat,N,Chennai Super Kings,Wickets,7,NA,P Negi,"['WP Saha', 'M Vohra', 'GJ Bailey', 'GJ Maxwell', 'Gurkeerat Singh', 'DA Miller', 'AR Patel', 'R Dhawan', 'BE Hendricks', 'Anureet Singh', 'Sandeep Sharma']","['MEK Hussey', 'BB McCullum', 'F du Plessis', 'SK Raina', 'MS Dhoni', 'DJ Bravo', 'P Negi', 'RA Jadeja', 'R Ashwin', 'A Nehra', 'IC Pandey']",CK Nandan,C Shamshuddin
829807,Hyderabad,15-05-2015,2015,52,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,bat,N,Royal Challengers Bangalore,Wickets,6,D/L,V Kohli,"['DA Warner', 'S Dhawan', 'MC Henriques', 'EJG Morgan', 'NV Ojha', 'KL Rahul', 'Bipul Sharma', 'KV Sharma', 'B Kumar', 'P Kumar', 'DW Steyn']","['CH Gayle', 'V Kohli', 'AB de Villiers', 'Mandeep Singh', 'KD Karthik', 'SN Khan', 'D Wiese', 'MA Starc', 'HV Patel', 'YS Chahal', 'AB Dinda']",AK Chaudhary,HDPK Dharmasena
829805,Mumbai,14-05-2015,2015,51,Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,Kolkata Knight Riders,field,N,Mumbai Indians,Runs,5,NA,HH Pandya,"['LMP Simmons', 'PA Patel', 'RG Sharma', 'AT Rayudu', 'KA Pollard', 'HH Pandya', 'Harbhajan Singh', 'J Suchith', 'MJ McClenaghan', 'R Vinay Kumar', 'SL Malinga']","['RV Uthappa', 'G Gambhir', 'MK Pandey', 'YK Pathan', 'Shakib Al Hasan', 'AD Russell', 'SA Yadav', 'PP Chawla', 'UT Yadav', 'M Morkel', 'SP Narine']",RK Illingworth,VA Kulkarni
829803,Chandigarh,13-05-2015,2015,50,Kings XI Punjab,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,field,N,Kings XI Punjab,Runs,22,NA,AR Patel,"['WP Saha', 'M Vohra', 'GJ Maxwell', 'DA Miller', 'GJ Bailey', 'AR Patel', 'Gurkeerat Singh', 'R Dhawan', 'BE Hendricks', 'Anureet Singh', 'Sandeep Sharma']","['CH Gayle', 'V Kohli', 'AB de Villiers', 'Mandeep Singh', 'KD Karthik', 'SN Khan', 'D Wiese', 'HV Patel', 'MA Starc', 'YS Chahal', 'S Aravind']",JD Cloete,C Shamshuddin
829801,Raipur,12-05-2015,2015,49,Delhi Daredevils,Chennai Super Kings,Shaheed Veer Narayan Singh International Stadium,Chennai Super Kings,bat,N,Delhi Daredevils,Wickets,6,NA,Z Khan,"['Q de Kock', 'SS Iyer', 'JP Duminy', 'Yuvraj Singh', 'JA Morkel', 'KM Jadhav', 'SS Tiwary', 'J Yadav', 'GS Sandhu', 'Z Khan', 'S Nadeem']","['DR Smith', 'BB McCullum', 'SK Raina', 'F du Plessis', 'MS Dhoni', 'DJ Bravo', 'P Negi', 'RA Jadeja', 'R Ashwin', 'MM Sharma', 'IC Pandey']",RK Illingworth,VA Kulkarni
829799,Hyderabad,11-05-2015,2015,48,Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,bat,N,Sunrisers Hyderabad,Runs,5,NA,DA Warner,"['DA Warner', 'S Dhawan', 'MC Henriques', 'EJG Morgan', 'NV Ojha', 'KL Rahul', 'KV Sharma', 'Bipul Sharma', 'B Kumar', 'TA Boult', 'I Sharma']","['M Vijay', 'M Vohra', 'WP Saha', 'GJ Maxwell', 'DA Miller', 'GJ Bailey', 'Gurkeerat Singh', 'AR Patel', 'BE Hendricks', 'Anureet Singh', 'Sandeep Sharma']",AK Chaudhary,HDPK Dharmasena
